Site Name ,PAR7277
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,7277


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

458,25/11/2017 , 09:30:00,1651,1651
459,25/11/2017 , 09:45:00,1797,1797
460,25/11/2017 , 10:00:00,1900,1900
461,25/11/2017 , 10:15:00,1887,1887
462,25/11/2017 , 10:30:00,2952,2952
463,25/11/2017 , 10:45:00,1374,1374
464,25/11/2017 , 11:00:00,1974,1974
465,25/11/2017 , 11:15:00,1788,1788
466,25/11/2017 , 11:30:00,2481,2481
467,25/11/2017 , 11:45:00,1386,1386
468,25/11/2017 , 12:00:00,2014,2014
469,25/11/2017 , 12:15:00,1540,1540
470,25/11/2017 , 12:30:00,1265,1265
471,25/11/2017 , 12:45:00,1551,1551
472,25/11/2017 , 13:00:00,1360,1360
473,25/11/2017 , 13:15:00,1660,1660
474,25/11/2017 , 13:30:00,1196,1196
475,25/11/2017 , 13:45:00,1081,1081
476,25/11/2017 , 14:00:00,980,980
477,25/11/2017 , 14:15:00,1222,1222
478,25/11/2017 , 14:30:00,946,946
479,25/11/2017 , 14:45:00,1021,1021
480,25/11/2017 , 15:00:00,960,960
481,25/11/2017 , 15:15:00,910,910
482,25/11/2017 , 15:30:00,547,547
483,25/11/2017 , 15:45:00,307,307
484,25/11/2017 , 16:00:00,515,515
485,25/11/2017 , 16:15:00,437,437
486,25/11/2017 , 16:30:00,347,347
487,25/11/2017 , 16:45:00,285,285
488,25/11/2017 , 17:00:00,129,129
489,25/11/2017 , 17:15:00,80,80
490,25/11/2017 , 17:30:00,45,45
491,25/11/2017 , 17:45:00,22,22
492,25/11/2017 , 18:00:00,5,5
493,25/11/2017 , 18:15:00,0,0
494,25/11/2017 , 18:30:00,0,0
495,25/11/2017 , 18:45:00,0,0
496,25/11/2017 , 19:00:00,0,0
497,25/11/2017 , 19:15:00,0,0
498,25/11/2017 , 19:30:00,0,0
499,25/11/2017 , 19:45:00,0,0
500,25/11/2017 , 20:00:00,0,0
501,25/11/2017 , 20:15:00,0,0
502,25/11/2017 , 20:30:00,0,0
503,25/11/2017 , 20:45:00,0,0
504,25/11/2017 , 21:00:00,0,0
505,25/11/2017 , 21:15:00,0,0
506,25/11/2017 , 21:30:00,0,0
507,25/11/2017 , 21:45:00,0,0
508,25/11/2017 , 22:00:00,0,0
509,25/11/2017 , 22:15:00,0,0
510,25/11/2017 , 22:30:00,0,0
511,25/11/2017 , 22:45:00,0,0
512,25/11/2017 , 23:00:00,0,0
513,25/11/2017 , 23:15:00,0,0
514,25/11/2017 , 23:30:00,0,0
515,25/11/2017 , 23:45:00,0,0
516,25/11/2017 , 24:00:00,0,0
517,26/11/2017 , 00:15:00,0,0
518,26/11/2017 , 00:30:00,0,0
519,26/11/2017 , 00:45:00,0,0
520,26/11/2017 , 01:00:00,0,0
521,26/11/2017 , 01:15:00,0,0
522,26/11/2017 , 01:30:00,0,0
523,26/11/2017 , 01:45:00,0,0
524,26/11/2017 , 02:00:00,0,0
525,26/11/2017 , 02:15:00,0,0
526,26/11/2017 , 02:30:00,0,0
527,26/11/2017 , 02:45:00,0,0
528,26/11/2017 , 03:00:00,0,0
529,26/11/2017 , 03:15:00,0,0
530,26/11/2017 , 03:30:00,0,0
531,26/11/2017 , 03:45:00,0,0
532,26/11/2017 , 04:00:00,0,0
533,26/11/2017 , 04:15:00,0,0
534,26/11/2017 , 04:30:00,0,0
535,26/11/2017 , 04:45:00,0,0
536,26/11/2017 , 05:00:00,0,0
537,26/11/2017 , 05:15:00,0,0
538,26/11/2017 , 05:30:00,0,0
539,26/11/2017 , 05:45:00,0,0
540,26/11/2017 , 06:00:00,0,0
541,26/11/2017 , 06:15:00,0,0
542,26/11/2017 , 06:30:00,0,0
543,26/11/2017 , 06:45:00,1,1
544,26/11/2017 , 07:00:00,16,16
545,26/11/2017 , 07:15:00,123,123
546,26/11/2017 , 07:30:00,153,153
547,26/11/2017 , 07:45:00,166,166
548,26/11/2017 , 08:00:00,370,370
549,26/11/2017 , 08:15:00,734,734
550,26/11/2017 , 08:30:00,620,620
551,26/11/2017 , 08:45:00,720,720
552,26/11/2017 , 09:00:00,713,713
553,26/11/2017 , 09:15:00,619,619
554,26/11/2017 , 09:30:00,1061,1061
555,26/11/2017 , 09:45:00,985,985
556,26/11/2017 , 10:00:00,2146,2146
557,26/11/2017 , 10:15:00,2402,2402
558,26/11/2017 , 10:30:00,1861,1861
559,26/11/2017 , 10:45:00,1379,1379
560,26/11/2017 , 11:00:00,790,790
561,26/11/2017 , 11:15:00,921,921
562,26/11/2017 , 11:30:00,915,915
563,26/11/2017 , 11:45:00,1706,1706
564,26/11/2017 , 12:00:00,2214,2214
565,26/11/2017 , 12:15:00,1734,1734
566,26/11/2017 , 12:30:00,2075,2075
567,26/11/2017 , 12:45:00,2888,2888
568,26/11/2017 , 13:00:00,2562,2562
569,26/11/2017 , 13:15:00,2301,2301
570,26/11/2017 , 13:30:00,2213,2213
571,26/11/2017 , 13:45:00,1990,1990
572,26/11/2017 , 14:00:00,1625,1625
573,26/11/2017 , 14:15:00,1622,1622
574,26/11/2017 , 14:30:00,1120,1120
575,26/11/2017 , 14:45:00,1305,1305
576,26/11/2017 , 15:00:00,1370,1370
577,26/11/2017 , 15:15:00,916,916
578,26/11/2017 , 15:30:00,854,854
579,26/11/2017 , 15:45:00,927,927
580,26/11/2017 , 16:00:00,779,779
581,26/11/2017 , 16:15:00,324,324
582,26/11/2017 , 16:30:00,418,418
583,26/11/2017 , 16:45:00,237,237
584,26/11/2017 , 17:00:00,215,215
585,26/11/2017 , 17:15:00,109,109
586,26/11/2017 , 17:30:00,62,62
587,26/11/2017 , 17:45:00,22,22
588,26/11/2017 , 18:00:00,5,5
589,26/11/2017 , 18:15:00,0,0
590,26/11/2017 , 18:30:00,0,0
591,26/11/2017 , 18:45:00,0,0
592,26/11/2017 , 19:00:00,0,0
593,26/11/2017 , 19:15:00,0,0
594,26/11/2017 , 19:30:00,0,0
595,26/11/2017 , 19:45:00,0,0
596,26/11/2017 , 20:00:00,0,0
597,26/11/2017 , 20:15:00,0,0
598,26/11/2017 , 20:30:00,0,0
599,26/11/2017 , 20:45:00,0,0
600,26/11/2017 , 21:00:00,0,0
601,26/11/2017 , 21:15:00,0,0
602,26/11/2017 , 21:30:00,0,0
603,26/11/2017 , 21:45:00,0,0
604,26/11/2017 , 22:00:00,0,0
605,26/11/2017 , 22:15:00,0,0
606,26/11/2017 , 22:30:00,0,0
607,26/11/2017 , 22:45:00,0,0
608,26/11/2017 , 23:00:00,0,0
609,26/11/2017 , 23:15:00,0,0
610,26/11/2017 , 23:30:00,0,0
611,26/11/2017 , 23:45:00,0,0
612,26/11/2017 , 24:00:00,0,0
613,27/11/2017 , 00:15:00,0,0
614,27/11/2017 , 00:30:00,0,0
615,27/11/2017 , 00:45:00,0,0
616,27/11/2017 , 01:00:00,0,0
617,27/11/2017 , 01:15:00,0,0
618,27/11/2017 , 01:30:00,0,0
619,27/11/2017 , 01:45:00,0,0
620,27/11/2017 , 02:00:00,0,0
621,27/11/2017 , 02:15:00,0,0
622,27/11/2017 , 02:30:00,0,0
623,27/11/2017 , 02:45:00,0,0
624,27/11/2017 , 03:00:00,0,0
625,27/11/2017 , 03:15:00,0,0
626,27/11/2017 , 03:30:00,0,0
627,27/11/2017 , 03:45:00,0,0
628,27/11/2017 , 04:00:00,0,0
629,27/11/2017 , 04:15:00,0,0
630,27/11/2017 , 04:30:00,0,0
631,27/11/2017 , 04:45:00,0,0
632,27/11/2017 , 05:00:00,0,0
633,27/11/2017 , 05:15:00,0,0
