Site Name ,MARIAHO
Site Number ,4
Logger ,Integrating Light Sensor
Logger Serial Number ,10958


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

211,05/04/2018 , 14:00:00,0,0
212,05/04/2018 , 14:15:00,0,0
213,05/04/2018 , 14:30:00,0,0
214,05/04/2018 , 14:45:00,0,0
215,05/04/2018 , 15:00:00,0,0
216,05/04/2018 , 15:15:00,0,0
217,05/04/2018 , 15:30:00,0,0
218,05/04/2018 , 15:45:00,0,0
219,05/04/2018 , 16:00:00,0,0
220,05/04/2018 , 16:15:00,0,0
221,05/04/2018 , 16:30:00,0,0
222,05/04/2018 , 16:45:00,0,0
223,05/04/2018 , 17:00:00,0,0
224,05/04/2018 , 17:15:00,0,0
225,05/04/2018 , 17:30:00,0,0
226,05/04/2018 , 17:45:00,0,0
