datetime,logger,temp
2017-11-02T16:00:00Z,logger_Tank13,26.744
2017-11-02T16:15:00Z,logger_Tank13,26.744
2017-11-02T16:30:00Z,logger_Tank13,26.769
2017-11-02T16:45:00Z,logger_Tank13,26.769
2017-11-02T17:00:00Z,logger_Tank13,26.769
2017-11-02T17:15:00Z,logger_Tank13,26.769
2017-11-02T17:30:00Z,logger_Tank13,26.769
2017-11-02T17:45:00Z,logger_Tank13,26.793
2017-11-02T18:00:00Z,logger_Tank13,26.793
2017-11-02T18:15:00Z,logger_Tank13,26.818
2017-11-02T18:30:00Z,logger_Tank13,26.867
2017-11-02T18:45:00Z,logger_Tank13,26.891000000000002
2017-11-02T19:00:00Z,logger_Tank13,26.939999999999998
2017-11-02T19:15:00Z,logger_Tank13,26.964999999999996
2017-11-02T19:30:00Z,logger_Tank13,27.014000000000003
2017-11-02T19:45:00Z,logger_Tank13,27.038
2017-11-02T20:00:00Z,logger_Tank13,27.087
2017-11-02T20:15:00Z,logger_Tank13,27.161
2017-11-02T20:30:00Z,logger_Tank13,27.235
2017-11-02T20:45:00Z,logger_Tank13,27.259
2017-11-02T21:00:00Z,logger_Tank13,27.308
2017-11-02T21:15:00Z,logger_Tank13,27.358
2017-11-02T21:30:00Z,logger_Tank13,27.407
2017-11-02T21:45:00Z,logger_Tank13,27.456
2017-11-02T22:00:00Z,logger_Tank13,27.505
2017-11-02T22:15:00Z,logger_Tank13,27.554000000000002
2017-11-02T22:30:00Z,logger_Tank13,27.604000000000003
2017-11-02T22:45:00Z,logger_Tank13,27.653000000000002
2017-11-02T23:00:00Z,logger_Tank13,27.677000000000003
2017-11-02T23:15:00Z,logger_Tank13,27.727
2017-11-02T23:30:00Z,logger_Tank13,27.727
2017-11-02T23:45:00Z,logger_Tank13,27.727
2017-11-03T00:00:00Z,logger_Tank13,27.701999999999998
2017-11-03T00:15:00Z,logger_Tank13,27.677000000000003
2017-11-03T00:30:00Z,logger_Tank13,27.653000000000002
2017-11-03T00:45:00Z,logger_Tank13,27.628
2017-11-03T01:00:00Z,logger_Tank13,27.579
2017-11-03T01:15:00Z,logger_Tank13,27.554000000000002
