Site Name ,MARIAHO
Site Number ,2
Logger ,Integrating Light Sensor
Logger Serial Number ,10956


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

197,17/11/2017 , 18:15:00,0,0
198,17/11/2017 , 18:30:00,0,0
199,17/11/2017 , 18:45:00,0,0
200,17/11/2017 , 19:00:00,0,0
201,17/11/2017 , 19:15:00,0,0
202,17/11/2017 , 19:30:00,0,0
203,17/11/2017 , 19:45:00,0,0
204,17/11/2017 , 20:00:00,0,0
205,17/11/2017 , 20:15:00,0,0
206,17/11/2017 , 20:30:00,0,0
207,17/11/2017 , 20:45:00,0,0
208,17/11/2017 , 21:00:00,0,0
209,17/11/2017 , 21:15:00,0,0
210,17/11/2017 , 21:30:00,0,0
211,17/11/2017 , 21:45:00,0,0
212,17/11/2017 , 22:00:00,0,0
213,17/11/2017 , 22:15:00,0,0
214,17/11/2017 , 22:30:00,0,0
215,17/11/2017 , 22:45:00,0,0
216,17/11/2017 , 23:00:00,0,0
217,17/11/2017 , 23:15:00,0,0
218,17/11/2017 , 23:30:00,0,0
219,17/11/2017 , 23:45:00,0,0
220,17/11/2017 , 24:00:00,0,0
221,18/11/2017 , 00:15:00,0,0
222,18/11/2017 , 00:30:00,0,0
223,18/11/2017 , 00:45:00,0,0
224,18/11/2017 , 01:00:00,0,0
225,18/11/2017 , 01:15:00,0,0
226,18/11/2017 , 01:30:00,0,0
227,18/11/2017 , 01:45:00,0,0
228,18/11/2017 , 02:00:00,0,0
229,18/11/2017 , 02:15:00,0,0
230,18/11/2017 , 02:30:00,0,0
231,18/11/2017 , 02:45:00,0,0
232,18/11/2017 , 03:00:00,0,0
233,18/11/2017 , 03:15:00,0,0
234,18/11/2017 , 03:30:00,0,0
235,18/11/2017 , 03:45:00,0,0
236,18/11/2017 , 04:00:00,0,0
237,18/11/2017 , 04:15:00,0,0
238,18/11/2017 , 04:30:00,0,0
239,18/11/2017 , 04:45:00,0,0
240,18/11/2017 , 05:00:00,0,0
241,18/11/2017 , 05:15:00,0,0
242,18/11/2017 , 05:30:00,0,0
243,18/11/2017 , 05:45:00,0,0
244,18/11/2017 , 06:00:00,0,0
245,18/11/2017 , 06:15:00,0,0
246,18/11/2017 , 06:30:00,0,0
247,18/11/2017 , 06:45:00,0,0
248,18/11/2017 , 07:00:00,12,12
249,18/11/2017 , 07:15:00,23,23
250,18/11/2017 , 07:30:00,50,50
251,18/11/2017 , 07:45:00,46,46
252,18/11/2017 , 08:00:00,50,50
253,18/11/2017 , 08:15:00,62,62
254,18/11/2017 , 08:30:00,95,95
255,18/11/2017 , 08:45:00,200,200
256,18/11/2017 , 09:00:00,263,263
257,18/11/2017 , 09:15:00,330,330
258,18/11/2017 , 09:30:00,413,413
259,18/11/2017 , 09:45:00,525,525
260,18/11/2017 , 10:00:00,749,749
261,18/11/2017 , 10:15:00,794,794
262,18/11/2017 , 10:30:00,826,826
263,18/11/2017 , 10:45:00,901,901
264,18/11/2017 , 11:00:00,5160,5160
265,18/11/2017 , 11:15:00,2725,2725
266,18/11/2017 , 11:30:00,833,833
267,18/11/2017 , 11:45:00,705,705
268,18/11/2017 , 12:00:00,480,480
269,18/11/2017 , 12:15:00,959,959
270,18/11/2017 , 12:30:00,834,834
271,18/11/2017 , 12:45:00,1297,1297
272,18/11/2017 , 13:00:00,1396,1396
273,18/11/2017 , 13:15:00,1325,1325
274,18/11/2017 , 13:30:00,919,919
275,18/11/2017 , 13:45:00,574,574
276,18/11/2017 , 14:00:00,478,478
277,18/11/2017 , 14:15:00,408,408
278,18/11/2017 , 14:30:00,300,300
279,18/11/2017 , 14:45:00,150,150
280,18/11/2017 , 15:00:00,197,197
281,18/11/2017 , 15:15:00,195,195
282,18/11/2017 , 15:30:00,103,103
283,18/11/2017 , 15:45:00,181,181
284,18/11/2017 , 16:00:00,227,227
285,18/11/2017 , 16:15:00,154,154
286,18/11/2017 , 16:30:00,179,179
287,18/11/2017 , 16:45:00,129,129
288,18/11/2017 , 17:00:00,75,75
289,18/11/2017 , 17:15:00,34,34
290,18/11/2017 , 17:30:00,23,23
291,18/11/2017 , 17:45:00,9,9
292,18/11/2017 , 18:00:00,0,0
293,18/11/2017 , 18:15:00,0,0
294,18/11/2017 , 18:30:00,0,0
295,18/11/2017 , 18:45:00,0,0
296,18/11/2017 , 19:00:00,0,0
297,18/11/2017 , 19:15:00,0,0
298,18/11/2017 , 19:30:00,0,0
299,18/11/2017 , 19:45:00,0,0
300,18/11/2017 , 20:00:00,0,0
301,18/11/2017 , 20:15:00,0,0
302,18/11/2017 , 20:30:00,0,0
303,18/11/2017 , 20:45:00,0,0
304,18/11/2017 , 21:00:00,0,0
305,18/11/2017 , 21:15:00,0,0
306,18/11/2017 , 21:30:00,0,0
307,18/11/2017 , 21:45:00,0,0
308,18/11/2017 , 22:00:00,0,0
309,18/11/2017 , 22:15:00,0,0
310,18/11/2017 , 22:30:00,0,0
311,18/11/2017 , 22:45:00,0,0
312,18/11/2017 , 23:00:00,0,0
313,18/11/2017 , 23:15:00,0,0
314,18/11/2017 , 23:30:00,0,0
315,18/11/2017 , 23:45:00,0,0
316,18/11/2017 , 24:00:00,0,0
317,19/11/2017 , 00:15:00,0,0
318,19/11/2017 , 00:30:00,0,0
319,19/11/2017 , 00:45:00,0,0
320,19/11/2017 , 01:00:00,0,0
321,19/11/2017 , 01:15:00,0,0
322,19/11/2017 , 01:30:00,0,0
323,19/11/2017 , 01:45:00,0,0
324,19/11/2017 , 02:00:00,0,0
325,19/11/2017 , 02:15:00,0,0
326,19/11/2017 , 02:30:00,0,0
327,19/11/2017 , 02:45:00,0,0
328,19/11/2017 , 03:00:00,0,0
329,19/11/2017 , 03:15:00,0,0
330,19/11/2017 , 03:30:00,0,0
331,19/11/2017 , 03:45:00,0,0
332,19/11/2017 , 04:00:00,0,0
333,19/11/2017 , 04:15:00,0,0
334,19/11/2017 , 04:30:00,0,0
335,19/11/2017 , 04:45:00,0,0
336,19/11/2017 , 05:00:00,0,0
337,19/11/2017 , 05:15:00,0,0
338,19/11/2017 , 05:30:00,0,0
339,19/11/2017 , 05:45:00,0,0
340,19/11/2017 , 06:00:00,0,0
341,19/11/2017 , 06:15:00,0,0
342,19/11/2017 , 06:30:00,0,0
343,19/11/2017 , 06:45:00,0,0
344,19/11/2017 , 07:00:00,6,6
345,19/11/2017 , 07:15:00,21,21
346,19/11/2017 , 07:30:00,30,30
347,19/11/2017 , 07:45:00,41,41
348,19/11/2017 , 08:00:00,47,47
349,19/11/2017 , 08:15:00,61,61
350,19/11/2017 , 08:30:00,149,149
351,19/11/2017 , 08:45:00,284,284
352,19/11/2017 , 09:00:00,204,204
353,19/11/2017 , 09:15:00,224,224
354,19/11/2017 , 09:30:00,261,261
355,19/11/2017 , 09:45:00,367,367
356,19/11/2017 , 10:00:00,448,448
357,19/11/2017 , 10:15:00,479,479
358,19/11/2017 , 10:30:00,631,631
359,19/11/2017 , 10:45:00,510,510
360,19/11/2017 , 11:00:00,568,568
361,19/11/2017 , 11:15:00,607,607
362,19/11/2017 , 11:30:00,875,875
363,19/11/2017 , 11:45:00,417,417
364,19/11/2017 , 12:00:00,834,834
365,19/11/2017 , 12:15:00,1249,1249
366,19/11/2017 , 12:30:00,1411,1411
367,19/11/2017 , 12:45:00,1347,1347
368,19/11/2017 , 13:00:00,1323,1323
369,19/11/2017 , 13:15:00,1297,1297
370,19/11/2017 , 13:30:00,1176,1176
371,19/11/2017 , 13:45:00,1195,1195
372,19/11/2017 , 14:00:00,1171,1171
373,19/11/2017 , 14:15:00,675,675
374,19/11/2017 , 14:30:00,645,645
375,19/11/2017 , 14:45:00,573,573
376,19/11/2017 , 15:00:00,622,622
377,19/11/2017 , 15:15:00,436,436
378,19/11/2017 , 15:30:00,217,217
379,19/11/2017 , 15:45:00,231,231
380,19/11/2017 , 16:00:00,138,138
381,19/11/2017 , 16:15:00,95,95
382,19/11/2017 , 16:30:00,96,96
383,19/11/2017 , 16:45:00,67,67
384,19/11/2017 , 17:00:00,57,57
385,19/11/2017 , 17:15:00,39,39
386,19/11/2017 , 17:30:00,30,30
387,19/11/2017 , 17:45:00,11,11
388,19/11/2017 , 18:00:00,1,1
389,19/11/2017 , 18:15:00,0,0
