datetime,logger_10956,logger_10957,logger_10958,logger_10959,logger_2488,logger_4803,logger_6377,logger_6378,logger_6379,logger_7272,logger_7274,logger_7276,logger_7277,logger_7278,logger_7279,logger_7280
2018-01-01T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T16:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01T17:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
2018-01-01T17:15:00Z,0,5,0,13,1,0,1,0,3,9,1,2,28,24,9,24
2018-01-01T17:30:00Z,10,29,0,58,9,5,7,3,15,33,7,10,97,87,34,83
2018-01-01T17:45:00Z,22,64,0,118,16,7,11,6,24,52,11,16,157,143,58,139
2018-01-01T18:00:00Z,52,136,0,251,41,22,32,17,68,129,32,43,411,369,140,346
2018-01-01T18:15:00Z,64,166,0,309,47,27,38,20,79,151,38,51,501,434,166,408
2018-01-01T18:30:00Z,66,186,0,336,47,28,39,20,78,155,39,52,491,449,175,427
2018-01-01T18:45:00Z,80,212,0,410,60,36,48,28,104,220,52,70,669,601,222,572
2018-01-01T19:00:00Z,126,340,0,626,89,50,69,39,151,284,74,94,967,858,315,799
2018-01-01T19:15:00Z,157,378,0,702,124,70,105,69,226,355,108,126,1629,1149,411,986
2018-01-01T19:30:00Z,268,589,0,1081,199,138,177,124,396,568,181,224,2452,1824,672,1562
2018-01-01T19:45:00Z,299,512,0,942,206,183,148,135,439,554,198,283,1594,1811,667,1477
2018-01-01T20:00:00Z,187,429,0,823,135,92,98,66,250,443,125,154,1303,1208,446,1119
2018-01-01T20:15:00Z,459,564,0,1225,249,172,133,124,583,718,286,246,1803,2137,626,1559
2018-01-01T20:30:00Z,318,602,0,1280,223,138,150,104,415,921,204,237,2307,2922,614,1572
2018-01-01T20:45:00Z,484,735,0,3325,380,198,196,159,724,1622,280,338,4107,4094,706,1851
2018-01-01T21:00:00Z,486,879,0,4295,425,224,214,176,778,1759,321,390,4539,4083,749,2116
2018-01-01T21:15:00Z,509,1504,0,5482,474,238,269,193,879,1147,376,464,5046,3671,872,4234
2018-01-01T21:30:00Z,452,1373,0,5016,395,196,212,160,695,964,286,403,4192,2052,725,2239
2018-01-01T21:45:00Z,360,928,0,2583,294,164,191,143,460,1050,217,332,3350,2209,766,2223
2018-01-01T22:00:00Z,537,1465,0,4688,547,270,291,234,804,1741,316,526,4582,3489,1020,4614
2018-01-01T22:15:00Z,418,1033,0,2652,362,183,208,147,512,1155,236,335,2839,2649,854,2360
2018-01-01T22:30:00Z,426,1055,0,2445,290,172,218,138,444,1117,237,323,2957,2627,997,2631
2018-01-01T22:45:00Z,645,1134,0,3830,375,238,262,183,508,1630,284,445,3527,3399,1259,2743
2018-01-01T23:00:00Z,516,1001,0,2702,327,176,226,147,413,1277,239,370,3048,2934,1228,2240
2018-01-01T23:15:00Z,623,1405,0,3160,384,207,280,166,468,1463,281,439,3422,3466,1484,2696
2018-01-01T23:30:00Z,458,1275,0,2176,301,188,228,144,453,1250,258,372,3152,2931,915,2805
2018-01-01T23:45:00Z,292,836,0,1436,184,103,135,80,267,678,137,197,1874,1567,613,1536
2018-01-02T00:00:00Z,207,597,0,1128,138,80,115,65,223,528,115,158,1494,1329,538,1323
2018-01-02T00:15:00Z,513,1705,0,2591,384,208,296,209,560,1744,349,489,4270,2303,1235,4344
2018-01-02T00:30:00Z,438,1333,0,2082,334,156,258,172,447,1326,258,443,3545,1792,1037,4073
2018-01-02T00:45:00Z,260,740,0,1328,169,84,133,74,244,574,120,187,1763,1298,592,1653
2018-01-02T01:00:00Z,269,706,0,1315,169,92,157,81,258,724,128,214,1951,1464,648,1669
2018-01-02T01:15:00Z,160,463,0,882,102,56,90,47,161,381,82,113,1116,970,404,977
2018-01-02T01:30:00Z,139,399,0,768,91,52,79,42,143,351,75,108,1020,869,365,895
2018-01-02T01:45:00Z,150,434,0,826,99,57,85,48,161,387,85,118,1100,964,398,971
2018-01-02T02:00:00Z,167,472,0,913,105,60,93,49,164,421,86,126,1180,984,425,1044
2018-01-02T02:15:00Z,131,378,0,707,82,46,76,37,128,324,66,97,928,785,339,819
2018-01-02T02:30:00Z,105,296,0,563,65,38,58,31,100,262,53,77,728,631,270,657
2018-01-02T02:45:00Z,88,248,0,478,55,32,49,26,86,224,47,66,624,535,231,553
2018-01-02T03:00:00Z,73,207,0,402,44,25,41,21,70,180,38,53,513,434,188,450
2018-01-02T03:15:00Z,44,129,0,248,28,16,25,13,43,109,23,33,320,281,119,277
2018-01-02T03:30:00Z,26,79,0,148,16,9,15,7,26,65,14,19,196,175,73,168
2018-01-02T03:45:00Z,15,49,0,92,10,5,9,4,16,40,8,11,120,105,46,104
2018-01-02T04:00:00Z,5,19,0,37,3,2,2,1,6,15,3,5,48,42,17,42
2018-01-02T04:15:00Z,0,2,0,5,0,0,0,0,0,3,0,0,9,8,3,7
2018-01-02T04:30:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-01-02T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T16:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02T17:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
2018-01-02T17:15:00Z,0,4,0,10,1,0,0,0,2,8,0,1,22,19,8,18
2018-01-02T17:30:00Z,4,20,0,35,3,2,4,1,7,21,4,6,58,47,21,47
2018-01-02T17:45:00Z,13,44,0,75,10,6,9,4,17,45,10,13,128,111,47,102
2018-01-02T18:00:00Z,32,102,0,171,22,14,21,10,39,102,21,29,288,240,103,230
2018-01-02T18:15:00Z,57,178,0,296,39,26,37,19,70,171,38,52,510,417,177,401
2018-01-02T18:30:00Z,64,196,0,319,42,27,41,21,74,189,42,55,561,447,194,439
2018-01-02T18:45:00Z,110,276,0,444,67,36,54,28,97,256,55,74,724,642,262,569
2018-01-02T19:00:00Z,122,295,0,490,76,42,62,32,112,291,64,85,841,728,293,651
2018-01-02T19:15:00Z,161,413,0,674,99,53,81,42,144,373,81,108,1084,942,386,851
2018-01-02T19:30:00Z,170,442,0,738,110,60,90,48,161,415,92,121,1196,1028,425,920
2018-01-02T19:45:00Z,315,624,0,1107,199,146,144,107,343,670,183,254,1869,1761,690,1393
2018-01-02T20:00:00Z,316,509,0,964,208,152,123,98,348,675,204,252,1641,1595,598,1221
2018-01-02T20:15:00Z,389,510,0,991,231,141,119,101,428,702,247,217,1810,1654,575,1207
2018-01-02T20:30:00Z,450,597,0,1312,259,169,161,119,509,1197,286,285,3238,2939,634,1419
2018-01-02T20:45:00Z,524,819,0,2693,316,180,197,145,600,1669,272,329,4055,3509,802,1799
2018-01-02T21:00:00Z,412,789,0,2813,289,146,174,115,464,1258,217,278,3290,2696,687,1633
2018-01-02T21:15:00Z,199,529,0,1072,126,69,101,56,202,496,109,139,1470,1222,468,1098
2018-01-02T21:30:00Z,237,650,0,1190,158,87,131,70,251,655,138,177,1875,1537,622,1336
2018-01-02T21:45:00Z,386,989,0,2206,285,154,212,130,429,1221,235,325,3379,2551,962,2351
2018-01-02T22:00:00Z,596,1493,0,3541,431,220,290,184,623,1688,319,460,4706,3740,1305,3708
2018-01-02T22:15:00Z,462,1158,0,2766,515,161,292,130,530,1288,424,326,3150,2901,1075,2510
2018-01-02T22:30:00Z,737,1464,0,4244,782,321,332,273,1206,1853,342,582,2909,4011,1362,3359
2018-01-02T22:45:00Z,1172,2174,0,5764,967,462,430,281,1414,2591,419,1116,3627,5554,1728,4005
2018-01-02T23:00:00Z,954,1542,0,3371,780,356,357,208,1079,1891,321,914,2897,4341,1420,2963
2018-01-02T23:15:00Z,426,764,0,1704,362,161,162,98,546,818,156,381,1394,1938,734,1773
2018-01-02T23:30:00Z,350,626,0,1463,312,144,136,86,502,672,137,318,1239,1599,608,1636
2018-01-02T23:45:00Z,436,777,0,1815,374,173,160,104,598,806,162,381,1476,1905,727,1966
2018-01-03T00:00:00Z,410,720,0,1656,361,169,152,104,576,848,160,391,1431,1824,680,1937
2018-01-03T00:15:00Z,859,1571,0,2748,708,303,287,211,963,1953,264,837,2573,2644,1192,4516
2018-01-03T00:30:00Z,414,745,0,1574,290,119,124,73,423,585,108,280,1027,1277,513,1500
2018-01-03T00:45:00Z,197,363,0,854,186,85,78,48,299,384,82,183,668,955,362,956
2018-01-03T01:00:00Z,291,525,0,1232,258,119,106,71,411,547,112,260,911,1341,505,1337
2018-01-03T01:15:00Z,303,544,0,1275,263,120,112,71,418,568,114,266,935,1350,515,1370
2018-01-03T01:30:00Z,341,600,0,1395,283,131,123,79,448,629,123,295,1021,1444,558,1509
2018-01-03T01:45:00Z,290,514,0,1194,244,111,105,68,383,541,105,253,886,1249,478,1268
2018-01-03T02:00:00Z,285,493,0,1150,219,96,116,62,333,530,90,235,845,1064,437,1198
2018-01-03T02:15:00Z,165,293,0,692,124,48,110,33,185,302,49,130,581,518,238,658
2018-01-03T02:30:00Z,144,322,0,814,160,56,220,39,264,301,72,133,819,627,271,654
2018-01-03T02:45:00Z,211,608,0,1210,214,72,243,46,331,424,87,166,1067,814,346,846
2018-01-03T03:00:00Z,111,218,0,463,87,37,47,23,135,200,36,90,344,416,175,459
2018-01-03T03:15:00Z,78,141,0,323,62,26,41,16,95,148,25,65,248,290,123,329
2018-01-03T03:30:00Z,52,92,0,217,42,18,26,11,67,108,18,46,173,207,89,240
2018-01-03T03:45:00Z,38,65,0,154,28,12,15,7,42,70,11,30,114,134,58,159
2018-01-03T04:00:00Z,13,26,0,64,13,5,6,2,18,26,4,12,49,59,23,64
2018-01-03T04:15:00Z,2,4,0,12,2,0,0,0,3,5,1,2,10,13,4,13
2018-01-03T04:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T16:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03T17:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
2018-01-03T17:15:00Z,2,5,0,19,4,1,1,0,8,11,1,4,22,28,10,24
2018-01-03T17:30:00Z,25,44,0,112,25,12,10,6,40,56,12,25,109,136,49,123
2018-01-03T17:45:00Z,49,81,0,207,46,23,21,12,74,102,22,46,208,250,89,225
2018-01-03T18:00:00Z,90,149,0,376,80,37,36,20,127,167,36,79,350,419,154,378
2018-01-03T18:15:00Z,83,135,0,343,75,35,35,19,120,164,36,76,334,398,149,358
2018-01-03T18:30:00Z,123,214,0,525,105,47,46,27,162,229,47,104,461,551,211,502
2018-01-03T18:45:00Z,171,275,0,711,153,85,68,43,252,343,86,174,656,1051,323,760
2018-01-03T19:00:00Z,178,205,0,584,139,81,57,56,325,296,90,165,482,1310,298,610
2018-01-03T19:15:00Z,236,211,0,643,205,122,116,97,446,374,132,226,1144,1495,407,820
2018-01-03T19:30:00Z,286,252,0,782,239,198,209,117,603,455,174,317,1644,1521,489,990
2018-01-03T19:45:00Z,350,308,0,984,326,277,150,132,798,559,221,497,939,1735,560,1156
2018-01-03T20:00:00Z,432,389,0,1382,428,292,143,133,995,727,281,612,1137,2053,621,1371
2018-01-03T20:15:00Z,449,413,0,1918,426,255,144,119,1062,794,284,460,1424,2440,586,1370
2018-01-03T20:30:00Z,683,545,0,2890,527,331,206,153,1339,1080,331,582,2274,4091,668,1617
2018-01-03T20:45:00Z,827,635,0,3577,571,317,235,176,1432,1822,319,654,2756,7003,710,1730
2018-01-03T21:00:00Z,609,656,0,3036,488,265,197,153,962,1354,263,543,2207,3263,664,1673
2018-01-03T21:15:00Z,614,803,0,3520,554,296,247,167,1024,1236,314,658,2625,3035,793,2254
2018-01-03T21:30:00Z,791,1083,0,5152,764,432,340,240,1473,1608,490,1068,3957,3485,929,4997
2018-01-03T21:45:00Z,767,1052,0,4635,871,383,321,227,1337,1813,460,1121,4509,3871,892,2636
2018-01-03T22:00:00Z,931,1370,0,5080,1014,420,395,258,1635,2188,478,1198,4048,5242,1185,3158
2018-01-03T22:15:00Z,651,1053,0,3654,718,301,277,177,932,1652,298,689,2695,3934,923,2426
2018-01-03T22:30:00Z,1004,1622,0,6955,1014,452,430,242,1225,2519,430,1038,3900,6131,1436,3594
2018-01-03T22:45:00Z,981,1794,0,5414,824,408,405,222,1162,2262,399,923,3638,5170,1455,3083
2018-01-03T23:00:00Z,800,1295,0,3177,629,289,285,163,894,1475,279,675,2935,3594,1146,2485
2018-01-03T23:15:00Z,743,1216,0,2631,655,291,302,171,876,1729,322,767,3036,3946,1359,2422
2018-01-03T23:30:00Z,1101,2009,0,3496,949,382,300,217,1250,2076,408,993,4125,5379,1861,3023
2018-01-03T23:45:00Z,1054,1883,0,3112,830,326,265,192,926,2038,334,823,3704,4118,1194,2959
2018-01-04T00:00:00Z,971,1863,0,2832,795,335,297,211,1149,2250,317,924,3995,2933,1147,4093
2018-01-04T00:15:00Z,876,1695,0,2806,694,282,283,196,913,1992,267,809,3606,2463,1092,3909
2018-01-04T00:30:00Z,770,1438,0,3804,598,277,256,160,738,1566,221,677,3046,2292,1011,3556
2018-01-04T00:45:00Z,503,827,0,2699,388,179,203,106,476,1161,141,476,2174,1497,731,2519
2018-01-04T01:00:00Z,598,845,0,2220,430,190,282,124,487,1478,130,640,2547,1334,817,2481
2018-01-04T01:15:00Z,532,621,0,1321,370,126,326,105,428,1085,121,475,2234,1222,687,1538
2018-01-04T01:30:00Z,414,458,0,1099,270,91,240,79,346,544,100,265,1608,1018,508,948
2018-01-04T01:45:00Z,318,468,0,1142,231,88,194,64,343,517,103,226,1527,1056,458,1021
2018-01-04T02:00:00Z,282,491,0,1198,221,92,168,59,329,480,99,209,1293,1049,417,993
2018-01-04T02:15:00Z,193,358,0,913,166,67,161,41,256,358,76,157,1075,776,314,716
2018-01-04T02:30:00Z,220,406,0,1080,185,76,178,45,278,405,85,177,1099,859,342,819
2018-01-04T02:45:00Z,193,365,0,901,156,70,101,39,233,356,71,156,842,784,303,732
2018-01-04T03:00:00Z,148,270,0,632,119,52,72,29,178,263,53,116,621,591,222,543
2018-01-04T03:15:00Z,99,167,0,403,78,36,39,20,113,184,34,80,397,399,154,383
2018-01-04T03:30:00Z,47,79,0,199,35,16,18,8,52,83,15,36,188,182,69,176
2018-01-04T03:45:00Z,25,44,0,109,21,10,10,5,29,50,9,22,107,102,40,106
2018-01-04T04:00:00Z,11,20,0,53,9,4,5,1,14,21,4,8,48,47,17,47
2018-01-04T04:15:00Z,1,1,0,7,1,0,0,0,2,3,0,1,8,8,3,7
2018-01-04T04:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
