growth.rate,dom,light.level,time.point,genotype,frag.id,tank,.fitted,.resid,.hat,.cooksd,.fixed,.mu,.offset,.sqrtXwt,.sqrtrwt,.weights,.wtres,big.tank,dli
1.959743564,C,Natural,T2,890,161,13,1.825258538,0.134485027,0.057677673,2.22E-05,1.966733886,1.825258538,0,1,1,1,0.134485027,17,3.470265788
0.386139228,C,Natural,T1,881,186,5,1.434334739,-1.048195511,0.059222142,0.001387309,1.710935246,1.434334739,0,1,1,1,-1.048195511,14,4.128284062
1.08744101,C,Natural,T2,881,186,5,1.690133379,-0.60269237,0.059222142,0.000458649,1.966733886,1.690133379,0,1,1,1,-0.60269237,14,3.470265788
1.222787657,C,Natural,T1,872,191,9,1.957157574,-0.734369917,0.060596076,0.000698793,1.710935246,1.957157574,0,1,1,1,-0.734369917,16,4.128284062
2.509366742,C,Natural,T2,872,191,9,2.212956215,0.296410527,0.060596076,0.000113843,1.966733886,2.212956215,0,1,1,1,0.296410527,16,3.470265788
1.487075928,C,Natural,T1,905,198,1,1.807953088,-0.32087716,0.056601037,0.000123563,1.710935246,1.807953088,0,1,1,1,-0.32087716,13,4.128284062
1.323540672,C,Natural,T2,905,198,1,2.063751728,-0.740211056,0.056601037,0.000657542,1.966733886,2.063751728,0,1,1,1,-0.740211056,13,3.470265788
0.998476161,C,Natural,T1,895,202,9,2.069439504,-1.070963343,0.059937018,0.001467943,1.710935246,2.069439504,0,1,1,1,-1.070963343,16,4.128284062
1.430823196,C,Natural,T2,895,202,9,2.325238144,-0.894414949,0.059937018,0.001023854,1.966733886,2.325238144,0,1,1,1,-0.894414949,16,3.470265788
0.437412165,C,Natural,T1,856,206,9,1.90920713,-1.471794964,0.060592404,0.002806619,1.710935246,1.90920713,0,1,1,1,-1.471794964,16,4.128284062
1.000665017,C,Natural,T2,856,206,9,2.16500577,-1.164340752,0.060592404,0.001756503,1.966733886,2.16500577,0,1,1,1,-1.164340752,16,3.470265788
1.115072373,C,Natural,T1,879,210,5,1.460625437,-0.345553064,0.060515267,0.000154488,1.710935246,1.460625437,0,1,1,1,-0.345553064,14,4.128284062
1.298180112,C,Natural,T2,879,210,5,1.716424078,-0.418243965,0.060515267,0.00022632,1.966733886,1.716424078,0,1,1,1,-0.418243965,14,3.470265788
0.380165107,C,Natural,T1,888,221,5,1.412897964,-1.032732857,0.060201759,0.001371812,1.710935246,1.412897964,0,1,1,1,-1.032732857,14,4.128284062
0.643477443,C,Natural,T2,888,221,5,1.668696604,-1.025219162,0.060201759,0.001351923,1.966733886,1.668696604,0,1,1,1,-1.025219162,14,3.470265788
0.576081254,C,Natural,T1,903,222,13,1.522409592,-0.946328338,0.057677673,0.001097669,1.710935246,1.522409592,0,1,1,1,-0.946328338,17,4.128284062
1.114363866,C,Natural,T2,903,222,13,1.778208232,-0.663844366,0.057677673,0.000540157,1.966733886,1.778208232,0,1,1,1,-0.663844366,17,3.470265788
1.761971123,C,Natural,T1,891,230,1,1.856221581,-0.094250459,0.056915583,1.07E-05,1.710935246,1.856221581,0,1,1,1,-0.094250459,13,4.128284062
2.698656027,C,Natural,T2,891,230,1,2.112020221,0.586635805,0.056915583,0.000415572,1.966733886,2.112020221,0,1,1,1,0.586635805,13,3.470265788
1.103744052,C,Natural,T1,855,237,5,1.458854145,-0.355110093,0.06020001,0.000162192,1.710935246,1.458854145,0,1,1,1,-0.355110093,14,4.128284062
1.941163082,C,Natural,T2,855,237,5,1.714652785,0.226510297,0.06020001,6.60E-05,1.966733886,1.714652785,0,1,1,1,0.226510297,14,3.470265788
2.455584454,C,Natural,T1,892,238,1,1.846878605,0.60870585,0.056928797,0.000447545,1.710935246,1.846878605,0,1,1,1,0.60870585,13,4.128284062
2.532713427,C,Natural,T2,892,238,1,2.102677245,0.430036182,0.056928797,0.000223374,1.966733886,2.102677245,0,1,1,1,0.430036182,13,3.470265788
2.006243273,C,Natural,T1,885,242,5,1.513163486,0.493079787,0.060177034,0.000312573,1.710935246,1.513163486,0,1,1,1,0.493079787,14,4.128284062
2.072952794,C,Natural,T2,885,242,5,1.768962126,0.303990668,0.060177034,0.000118806,1.966733886,1.768962126,0,1,1,1,0.303990668,14,3.470265788
0.477338483,C,Natural,T1,882,247,13,1.511037332,-1.033698849,0.058000097,0.001317934,1.710935246,1.511037332,0,1,1,1,-1.033698849,17,4.128284062
0.732966031,C,Natural,T2,882,247,13,1.766835972,-1.033869942,0.058000097,0.001318371,1.966733886,1.766835972,0,1,1,1,-1.033869942,17,3.470265788
2.137048975,C,Natural,T1,865,251,1,1.857529731,0.279519244,0.056923158,9.44E-05,1.710935246,1.857529731,0,1,1,1,0.279519244,13,4.128284062
2.562425745,C,Natural,T2,865,251,1,2.113328371,0.449097374,0.056923158,0.000243587,1.966733886,2.113328371,0,1,1,1,0.449097374,13,3.470265788
2.317928245,C,Natural,T1,901,256,9,2.009965371,0.307962874,0.059937018,0.000121383,1.710935246,2.009965371,0,1,1,1,0.307962874,16,4.128284062
3.904782101,C,Natural,T2,901,256,9,2.265764011,1.639018089,0.059937018,0.003438171,1.966733886,2.265764011,0,1,1,1,1.639018089,16,3.470265788
1.766920881,C,Natural,T1,887,260,13,1.551815605,0.215105275,0.057677673,5.67E-05,1.710935246,1.551815605,0,1,1,1,0.215105275,17,4.128284062
2.029826171,C,Natural,T2,887,260,13,1.807614245,0.222211926,0.057677673,6.05E-05,1.966733886,1.807614245,0,1,1,1,0.222211926,17,3.470265788
1.271534766,C,Natural,T1,883,269,9,1.915063498,-0.643528732,0.059942584,0.00053008,1.710935246,1.915063498,0,1,1,1,-0.643528732,16,4.128284062
1.237992867,C,Natural,T2,883,269,9,2.170862138,-0.932869271,0.059942584,0.001113902,1.966733886,2.170862138,0,1,1,1,-0.932869271,16,3.470265788
1.126219819,C,Natural,T1,869,274,9,1.92331773,-0.797097912,0.059937018,0.000813174,1.710935246,1.92331773,0,1,1,1,-0.797097912,16,4.128284062
1.342960076,C,Natural,T2,869,274,9,2.179116371,-0.836156294,0.059937018,0.000894818,1.966733886,2.179116371,0,1,1,1,-0.836156294,16,3.470265788
1.842810128,C,Natural,T1,900,279,13,1.575312229,0.2674979,0.057849521,8.80E-05,1.710935246,1.575312229,0,1,1,1,0.2674979,17,4.128284062
3.672054156,C,Natural,T2,900,279,13,1.831110869,1.840943287,0.057849521,0.004167914,1.966733886,1.831110869,0,1,1,1,1.840943287,17,3.470265788
1.640968271,C,Natural,T1,853,280,1,1.892252095,-0.251283825,0.057251187,7.68E-05,1.710935246,1.892252095,0,1,1,1,-0.251283825,13,4.128284062
5.665030238,C,Natural,T2,853,280,1,2.148050735,3.516979503,0.057251187,0.01503526,1.966733886,2.148050735,0,1,1,1,3.516979503,13,3.470265788
